trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
39,False,"{'a': 0.0009236309099862616, 'e': 0.9637289111690726}",30,0,-144.53383316084827,"{0: 18, 1: 4, 2: 6, 3: 0, 4: 2}",0
40,False,"{'a': 0.0009236309099862616, 'e': 0.9628391923070417}",35,0,-130.3495209892512,"{0: 23, 1: 5, 2: 5, 3: 0, 4: 2}",0
41,False,"{'a': 0.0009236309099862616, 'e': 0.9619502948374629}",20,0,-40.41500238290533,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
42,False,"{'a': 0.0009236309099862616, 'e': 0.9610622180020227}",25,0,-179.89787762188402,"{0: 16, 1: 2, 2: 3, 3: 0, 4: 4}",0
43,False,"{'a': 0.0009236309099862616, 'e': 0.9601749610431085}",25,0,-176.6184990892045,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
44,False,"{'a': 0.0009236309099862616, 'e': 0.9592885232038062}",20,8,17.35480174279472,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.0009236309099862616, 'e': 0.958402903727901}",25,0,-168.95240329427767,"{0: 13, 1: 2, 2: 7, 3: 1, 4: 2}",0
46,False,"{'a': 0.0009236309099862616, 'e': 0.9575181018598762}",20,0,-33.568509730224676,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
47,False,"{'a': 0.0009236309099862616, 'e': 0.9566341168449125}",30,0,-118.24477727152967,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",0
48,False,"{'a': 0.0009236309099862616, 'e': 0.9557509479288874}",20,0,-146.53052101177462,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
49,False,"{'a': 0.0009236309099862616, 'e': 0.9548685943583748}",25,0,-41.70911615850825,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
50,False,"{'a': 0.0009236309099862616, 'e': 0.953987055380644}",25,0,-132.09136761995984,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 3}",0
51,False,"{'a': 0.0009236309099862616, 'e': 0.9531063302436593}",20,0,-128.80776692388514,"{0: 10, 1: 4, 2: 4, 3: 0, 4: 2}",0
52,False,"{'a': 0.0009236309099862616, 'e': 0.9522264181960792}",30,0,-113.80590351156751,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
53,False,"{'a': 0.0009236309099862616, 'e': 0.9513473184872561}",20,0,-62.21896753437744,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
54,False,"{'a': 0.0009236309099862616, 'e': 0.9504690303672351}",25,0,-174.18136839040272,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
55,False,"{'a': 0.0009236309099862616, 'e': 0.9495915530867536}",25,0,-172.10878958194886,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 3}",0
56,False,"{'a': 0.0009236309099862616, 'e': 0.9487148858972411}",20,0,-28.690170640755696,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
57,False,"{'a': 0.0009236309099862616, 'e': 0.947839028050818}",25,0,-56.90994923418844,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
58,False,"{'a': 0.0009236309099862616, 'e': 0.9469639788002949}",20,0,-104.41227931054287,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
59,False,"{'a': 0.0009236309099862616, 'e': 0.9460897373991727}",20,0,-147.09885062417294,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
60,False,"{'a': 0.0009236309099862616, 'e': 0.945216303101641}",20,0,-149.32556074862467,"{0: 9, 1: 2, 2: 7, 3: 0, 4: 2}",0
61,False,"{'a': 0.0009236309099862616, 'e': 0.9443436751625782}",30,0,-208.84115539718732,"{0: 15, 1: 3, 2: 9, 3: 0, 4: 3}",0
62,False,"{'a': 0.0009236309099862616, 'e': 0.9434718528375506}",35,0,-56.41237969940969,"{0: 26, 1: 1, 2: 8, 3: 0, 4: 0}",0
63,False,"{'a': 0.0009236309099862616, 'e': 0.9426008353828117}",30,0,-149.96945165131672,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
64,False,"{'a': 0.0009236309099862616, 'e': 0.9417306220553014}",20,0,-168.89627892349773,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 3}",0
65,False,"{'a': 0.0009236309099862616, 'e': 0.9408612121126463}",30,0,-105.456554411889,"{0: 18, 1: 6, 2: 5, 3: 0, 4: 1}",0
66,False,"{'a': 0.0009236309099862616, 'e': 0.9399926048131574}",25,14,-54.03436232846848,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 1}",1
67,False,"{'a': 0.0009236309099862616, 'e': 0.9391247994158312}",25,18,-2.6449516230060546,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.0009236309099862616, 'e': 0.9382577951803479}",20,0,-99.48793047004835,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
69,False,"{'a': 0.0009236309099862616, 'e': 0.9373915913670714}",25,0,-212.68366292311939,"{0: 14, 1: 1, 2: 6, 3: 0, 4: 4}",0
70,False,"{'a': 0.0009236309099862616, 'e': 0.9365261872370482}",20,0,-37.53980255604574,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
71,False,"{'a': 0.0009236309099862616, 'e': 0.9356615820520072}",20,0,-169.78249139958345,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
72,False,"{'a': 0.0009236309099862616, 'e': 0.9347977750743588}",30,0,-256.3214542349348,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 5}",0
73,False,"{'a': 0.0009236309099862616, 'e': 0.9339347655671942}",20,0,-121.41906104272064,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
74,False,"{'a': 0.0009236309099862616, 'e': 0.9330725527942854}",25,0,-72.53495231699675,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
75,False,"{'a': 0.0009236309099862616, 'e': 0.9322111360200834}",25,0,-140.35257829689326,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
