trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
390,False,"{'a': 0.8, 'e': 0.1422740715865136}",20,8,23.37608037426839,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.8, 'e': 0.14156447669413402}",20,15,9.288110050295314,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.8, 'e': 0.140858420921045}",20,6,23.819138789671495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.8, 'e': 0.14015588661581535}",20,14,9.664151974540655,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.8, 'e': 0.13945685621505094}",20,10,-0.5139848446876689,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
395,False,"{'a': 0.8, 'e': 0.13876131224295524}",25,15,-0.4584529110881901,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
396,False,"{'a': 0.8, 'e': 0.13806923731089282}",20,12,16.75597200258818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.8, 'e': 0.13738061411695424}",25,16,12.38510662894471,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.8, 'e': 0.13669542544552385}",35,16,26.73336686164631,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.8, 'e': 0.13601365416684916}",30,13,28.42554611383334,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.8, 'e': 0.1353352832366127}",20,15,7.7548941659647745,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.8, 'e': 0.13466029569550586}",25,0,33.59123949165528,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
402,False,"{'a': 0.8, 'e': 0.13398867466880493}",25,3,17.9439111735601,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
403,False,"{'a': 0.8, 'e': 0.13332040336594936}",20,13,12.761475623052043,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.8, 'e': 0.13265546508012172}",30,0,-47.4333444779493,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 2}",0
405,False,"{'a': 0.8, 'e': 0.13199384318783022}",20,13,-38.9091241084692,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
406,False,"{'a': 0.8, 'e': 0.13133552114849303}",25,10,13.710840562584906,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
407,False,"{'a': 0.8, 'e': 0.13068048250402503}",25,14,13.801501104932743,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.8, 'e': 0.1300287108784259}",30,20,15.817046924239772,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.8, 'e': 0.12938018997737108}",20,0,29.75222521145358,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
410,False,"{'a': 0.8, 'e': 0.12873490358780423}",25,0,35.680790662898104,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.8, 'e': 0.12809283557753198}",25,9,-13.84991030394528,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
412,False,"{'a': 0.8, 'e': 0.12745396989482075}",20,9,15.322885650805368,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.8, 'e': 0.1268182905679951}",20,10,16.976652473997195,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.8, 'e': 0.12618578170503877}",20,10,16.17841619732409,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.8, 'e': 0.1255564274931972}",20,8,5.944744235158021,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.8, 'e': 0.12493021219858241}",25,14,20.243953219973648,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.8, 'e': 0.12430712016577938}",20,11,-26.499595202671042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
418,False,"{'a': 0.8, 'e': 0.12368713581745483}",20,0,30.420112967071343,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
419,False,"{'a': 0.8, 'e': 0.12307024365396771}",20,3,12.367960600926661,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
420,False,"{'a': 0.8, 'e': 0.1224564282529819}",20,9,-26.567418376849393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
421,False,"{'a': 0.8, 'e': 0.12184567426908036}",25,13,24.63448677913467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.8, 'e': 0.12123796643338168}",20,16,6.826842758275577,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.8, 'e': 0.12063328955315826}",25,14,-29.31710486778724,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
424,False,"{'a': 0.8, 'e': 0.12003162851145673}",20,7,23.49191656286017,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.8, 'e': 0.11943296826671962}",25,19,11.026915914311944,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.8, 'e': 0.11883729385240965}",25,16,19.327665196551976,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.8, 'e': 0.1182445903766354}",20,8,10.265655469743438,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
428,False,"{'a': 0.8, 'e': 0.11765484302177918}",20,9,16.648121796885796,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.8, 'e': 0.11706803704412637}",20,9,19.836957447615244,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.8, 'e': 0.11648415777349697}",20,14,10.802141705674146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.8, 'e': 0.11590319061287874}",30,16,24.82016072877665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.8, 'e': 0.11532512103806251}",25,14,10.120859780206791,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
433,False,"{'a': 0.8, 'e': 0.11474993459727875}",25,18,12.613769883378486,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.8, 'e': 0.1141776169108365}",30,11,12.547054224069525,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
435,False,"{'a': 0.8, 'e': 0.11360815367076371}",20,8,11.624627102385912,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
436,False,"{'a': 0.8, 'e': 0.11304153064044985}",25,11,25.638043758838617,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.8, 'e': 0.11247773365428958}",20,12,15.180602199059717,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.8, 'e': 0.11191674861732888}",25,10,22.903672602693884,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.8, 'e': 0.11135856150491262}",25,11,-14.646860239161889,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.8, 'e': 0.11080315836233387}",20,11,-32.32812177781816,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
441,False,"{'a': 0.8, 'e': 0.11025052530448522}",25,15,8.46947851895663,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
442,False,"{'a': 0.8, 'e': 0.10970064851551141}",30,21,5.763151631442641,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
443,False,"{'a': 0.8, 'e': 0.10915351424846406}",30,16,16.582305689414454,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.8, 'e': 0.10860910882495796}",30,3,12.20978703090757,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
445,False,"{'a': 0.8, 'e': 0.10806741863482926}",20,15,10.14015840104542,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.8, 'e': 0.10752843013579495}",25,8,28.60689075570112,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.8, 'e': 0.10699212985311449}",25,17,13.34160276920785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.8, 'e': 0.1064585043792528}",20,3,17.87551318419428,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
449,False,"{'a': 0.8, 'e': 0.10592754037354536}",20,6,13.972898097186574,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
450,False,"{'a': 0.8, 'e': 0.10539922456186433}",25,5,27.714142009638653,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.8, 'e': 0.1048735437362869}",25,0,25.431105175592705,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
452,False,"{'a': 0.8, 'e': 0.104350484754765}",20,7,22.956216743120564,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.8, 'e': 0.10383003454079692}",20,10,3.2120775704902966,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.8, 'e': 0.1033121800831002}",20,0,11.97660608742827,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
455,False,"{'a': 0.8, 'e': 0.1027969084352864}",20,6,26.883239614738397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.8, 'e': 0.10228420671553744}",30,17,-5.2304497776586985,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
457,False,"{'a': 0.8, 'e': 0.10177406210628372}",20,9,11.321191263998886,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.8, 'e': 0.1012664618538834}",20,8,22.27197965839434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.8, 'e': 0.10076139326830373}",30,16,-25.488019527335283,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
460,False,"{'a': 0.8, 'e': 0.1002588437228037}",25,9,17.73143627841738,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
461,False,"{'a': 0.8, 'e': 0.09975880065361863}",25,11,21.67291045351633,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.8, 'e': 0.09926125155964566}",20,13,12.506558866533808,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.8, 'e': 0.09876618400213154}",30,4,21.442915499389922,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
464,False,"{'a': 0.8, 'e': 0.09827358560436154}",20,3,25.986875367823092,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.8, 'e': 0.09778344405135005}",30,4,-17.305217318758224,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 1}",1
466,False,"{'a': 0.8, 'e': 0.09729574708953276}",25,10,14.470234038682154,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
467,False,"{'a': 0.8, 'e': 0.09681048252646021}",20,12,16.72877903226137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.8, 'e': 0.09632763823049303}",20,14,9.84385778639308,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.8, 'e': 0.09584720213049865}",30,13,17.028366978641,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.8, 'e': 0.09536916221554961}",20,4,12.881395448275372,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.8, 'e': 0.09489350653462311}",30,16,25.68485289834869,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.8, 'e': 0.09442022319630235}",25,16,14.182673261511056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.8, 'e': 0.09394930036847918}",30,15,13.561541130245141,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.8, 'e': 0.09348072627805847}",20,9,20.3860306051264,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.8, 'e': 0.09301448921066349}",20,12,15.48846241260307,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.8, 'e': 0.09255057751034329}",20,14,10.916025264457872,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.8, 'e': 0.09208897957928115}",30,18,20.447813080262634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.8, 'e': 0.09162968387750484}",25,17,4.286894975627907,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
479,False,"{'a': 0.8, 'e': 0.09117267892259785}",20,12,15.072817719760716,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.8, 'e': 0.09071795328941251}",25,11,-14.57160223413487,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
481,False,"{'a': 0.8, 'e': 0.09026549560978427}",20,0,11.32268390120823,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
482,False,"{'a': 0.8, 'e': 0.08981529457224763}",30,9,36.6722389687993,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.8, 'e': 0.08936733892175319}",30,16,9.395948961025049,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
484,False,"{'a': 0.8, 'e': 0.08892161745938634}",25,7,12.699945823947118,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
485,False,"{'a': 0.8, 'e': 0.08847811904208727}",25,18,13.694771600028574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.8, 'e': 0.08803683258237255}",25,16,14.50762468369228,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.8, 'e': 0.08759774704805763}",25,0,35.55714049890273,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
488,False,"{'a': 0.8, 'e': 0.0871608514619813}",20,13,16.563744943716692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.8, 'e': 0.08672613490173114}",25,15,17.432179448278976,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.8, 'e': 0.0862935864993705}",20,6,24.211562605560008,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.8, 'e': 0.08586319544116683}",30,21,19.275497462515716,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.8, 'e': 0.08543495096732123}",25,11,1.9662425316389058,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
493,False,"{'a': 0.8, 'e': 0.08500884237169956}",35,22,14.366968750108274,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.8, 'e': 0.08458485900156469}",30,19,-24.189982559476416,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
495,False,"{'a': 0.8, 'e': 0.08416299025731036}",35,21,23.574590469719446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.8, 'e': 0.08374322559219596}",20,10,21.90827797844824,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.8, 'e': 0.083325554512083}",20,13,-29.591022617114415,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
498,False,"{'a': 0.8, 'e': 0.08290996657517266}",25,11,29.405148018916716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.8, 'e': 0.08249645139174498}",20,7,-2.856435032618792,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
500,False,"{'a': 0.8, 'e': 0.0820849986238988}",20,16,5.1943014030873735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.8, 'e': 0.08167559798529346}",25,13,23.73643234184459,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.8, 'e': 0.08126823924089167}",25,14,4.38898316209247,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.8, 'e': 0.08086291220670366}",35,20,9.937536056647062,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
504,False,"{'a': 0.8, 'e': 0.08045960674953244}",25,11,-16.144371523345512,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
505,False,"{'a': 0.8, 'e': 0.08005831278672054}",20,11,18.44225547466074,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.8, 'e': 0.07965902028589801}",25,16,18.191527342358288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.8, 'e': 0.07926171926473155}",20,3,-24.86464649376512,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
508,False,"{'a': 0.8, 'e': 0.07886639979067495}",35,26,14.398193455278541,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.8, 'e': 0.07847305198072073}",20,15,10.482244086918168,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.8, 'e': 0.07808166600115313}",20,2,15.977168963979894,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.8, 'e': 0.07769223206730236}",25,8,18.881617067646022,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
512,False,"{'a': 0.8, 'e': 0.07730474044329974}",25,19,11.490877169757706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.8, 'e': 0.0769191814418345}",30,19,19.33604957362824,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.8, 'e': 0.07653554542391151}",25,19,12.259571254364026,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.8, 'e': 0.07615382279861033}",20,1,33.2125358506816,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.8, 'e': 0.07577400402284548}",30,16,20.672500975598762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.8, 'e': 0.07539607960112776}",20,9,14.64910613069382,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.8, 'e': 0.07502004008532698}",25,6,19.987882537824525,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.8, 'e': 0.07464587607443557}",20,14,12.796397381170856,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.8, 'e': 0.07427357821433388}",25,17,-67.48593709247503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
521,False,"{'a': 0.8, 'e': 0.07390313719755595}",20,8,8.255461887728947,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
522,False,"{'a': 0.8, 'e': 0.0735345437630571}",20,12,15.663739850735718,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.8, 'e': 0.07316778869598221}",30,16,-12.818010325124277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
524,False,"{'a': 0.8, 'e': 0.07280286282743559}",30,5,-17.328657248362124,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",1
525,False,"{'a': 0.8, 'e': 0.07243975703425146}",30,20,6.942860353136501,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.8, 'e': 0.0720784622387661}",30,8,30.36316479778699,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.8, 'e': 0.07171896940859077}",20,6,25.488631614843488,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.8, 'e': 0.07136126955638605}",30,15,26.430807208461808,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.8, 'e': 0.07100535373963698}",30,11,21.4779451316737,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.8, 'e': 0.0706512130604296}",25,8,29.28526552011992,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.8, 'e': 0.07029883866522844}",20,0,21.229113379742614,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
532,False,"{'a': 0.8, 'e': 0.06994822174465536}",25,11,22.22602865834742,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.8, 'e': 0.06959935353326901}",35,17,29.108992459052985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.8, 'e': 0.069252225309346}",20,8,17.35277898423951,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.8, 'e': 0.06890682839466256}",20,12,14.757311249686671,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.8, 'e': 0.06856315415427791}",20,14,10.08352031030647,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.8, 'e': 0.06822119399631812}",25,15,16.198790682305006,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.8, 'e': 0.06788093937176144}",25,0,20.092290678310242,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
539,False,"{'a': 0.8, 'e': 0.06754238177422452}",25,7,25.86053617774145,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.8, 'e': 0.06720551273974976}",20,9,18.587770726602162,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.8, 'e': 0.0668703238465938}",30,20,19.678752806945816,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.8, 'e': 0.06653680671501686}",20,16,5.1328532956472745,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.8, 'e': 0.06620495300707324}",25,18,5.335622735358177,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.8, 'e': 0.06587475442640295}",25,0,25.607871173895234,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
545,False,"{'a': 0.8, 'e': 0.06554620271802433}",20,9,17.82122913506427,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.8, 'e': 0.06521928966812753}",20,11,6.488754787953063,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
547,False,"{'a': 0.8, 'e': 0.06489400710386926}",35,14,-1.6785550951566899,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
548,False,"{'a': 0.8, 'e': 0.06457034689316847}",25,18,10.397195314561248,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.8, 'e': 0.06424830094450308}",30,19,22.24907813238188,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.8, 'e': 0.06392786120670757}",25,20,9.153514797602945,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.8, 'e': 0.0636090196687718}",25,10,-22.048058594182443,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
552,False,"{'a': 0.8, 'e': 0.0632917683596407}",25,17,17.49007273081049,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.8, 'e': 0.06297609934801507}",30,17,25.225888711564547,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.8, 'e': 0.06266200474215315}",30,13,31.77271120000873,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.8, 'e': 0.06234947668967343}",20,6,2.744631157037124,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
556,False,"{'a': 0.8, 'e': 0.06203850737735829}",20,5,-18.619493373065623,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
557,False,"{'a': 0.8, 'e': 0.06172908903095879}",25,17,14.077518453886972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.8, 'e': 0.06142121391500013}",30,16,29.939313363542784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.8, 'e': 0.06111487433258836}",20,6,13.907542984264524,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.8, 'e': 0.06081006262521795}",30,19,19.828713650542944,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.8, 'e': 0.06050677117258039}",25,0,15.74898231805981,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
562,False,"{'a': 0.8, 'e': 0.06020499239237354}",20,12,14.669743549721193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.8, 'e': 0.05990471874011218}",25,14,6.3600728721675726,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
564,False,"{'a': 0.8, 'e': 0.05960594270893937}",20,9,20.855139251868707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.8, 'e': 0.05930865682943872}",30,6,4.399278377093999,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 0}",1
566,False,"{'a': 0.8, 'e': 0.05901285366944784}",30,12,32.31080134655965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.8, 'e': 0.058718525833872284}",20,13,12.401434500534005,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.8, 'e': 0.05842566596450083}",20,3,28.83229048159538,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.8, 'e': 0.058134266739821465}",20,1,29.628964299166093,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.8, 'e': 0.057844320874838456}",30,10,-26.424317111955087,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
571,False,"{'a': 0.8, 'e': 0.05755582112089005}",20,12,16.48200315552036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.8, 'e': 0.05726876026546736}",25,11,10.27084028220677,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
573,False,"{'a': 0.8, 'e': 0.056983131132034036}",20,12,14.79325754212326,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.8, 'e': 0.0566989265798469}",20,10,14.8871028048115,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
